CSE,platform,username,display_name,url,bio_description,found_at,false_positive
SBI,linkedin,sbi-growth-advisory,Follow,https://www.linkedin.com/company/sbi-growth-advisory/,,2026-02-24T15:54:43.496712,FALSE
SBI,linkedin,sbi-card,Follow,https://www.linkedin.com/company/sbi-card/,,2026-02-24T15:54:43.534709,FALSE
SBI,linkedin,sbigeneral,Follow,https://www.linkedin.com/company/sbigeneral/,,2026-02-24T15:54:43.547967,FALSE
SBI,linkedin,sbi-mutual-fund,Follow,https://www.linkedin.com/company/sbi-mutual-fund/,,2026-02-24T15:54:43.562014,FALSE
SBI,linkedin,sbi-foundation,Follow,https://www.linkedin.com/company/sbi-foundation/,,2026-02-24T15:54:43.576293,FALSE
SBI,linkedin,sbisecurities,Follow,https://www.linkedin.com/company/sbisecurities/,,2026-02-24T15:54:43.589311,FALSE
SBI,linkedin,sbi,Follow,https://www.linkedin.com/company/sbi/,,2026-02-24T15:54:43.601002,FALSE
SBI,linkedin,sbi-partners-llc,Follow,https://www.linkedin.com/company/sbi-partners-llc/,,2026-02-24T15:54:43.613844,FALSE
Airtel,facebook,AirtelIndia,Profile photo of Airtel India,https://www.facebook.com/AirtelIndia?__tn__=%3C,,2026-02-25T15:54:07.364543,FALSE
Airtel,facebook,bhartiairtelfoundation,Profile photo of Bharti Airtel Foundation,https://www.facebook.com/bhartiairtelfoundation?__tn__=%3C,,2026-02-25T15:52:36.921632,FALSE
Airtel,facebook,AirtelKe,Profile photo of Airtel Kenya,https://www.facebook.com/AirtelKe?__tn__=%3C,,2026-02-25T15:52:09.771430,FALSE
Airtel,facebook,airtelbuzz,Profile photo of Airtel Buzz,https://www.facebook.com/airtelbuzz?__tn__=%3C,,2026-02-25T15:52:09.780742,FALSE
Airtel,facebook,airtelindiabroadband,Profile photo of Airtel Xstream Fiber,https://www.facebook.com/airtelindiabroadband?__tn__=%3C,,2026-02-25T15:53:05.843193,FALSE
Airtel,facebook,61587004921291,Profile photo of Airtel 5G Broadband Gurugram,https://www.facebook.com/profile.php?id=61587004921291&__tn__=%3C,,2026-02-25T15:53:05.853304,FALSE
Airtel,facebook,airtellife,Profile photo of Airtel Life,https://www.facebook.com/airtellife?__tn__=%3C,,2026-02-25T15:52:09.809297,FALSE
Airtel,facebook,61587942973587,Profile photo of Airtel,https://www.facebook.com/profile.php?id=61587942973587&__tn__=%3C,,2026-02-25T15:52:09.819295,FALSE
Airtel,facebook,airtelmw,Profile photo of Airtel Malawi,https://www.facebook.com/airtelmw?__tn__=%3C,,2026-02-25T15:52:09.828878,FALSE
Airtel,facebook,61584696520817,Profile photo of Airtel,https://www.facebook.com/profile.php?id=61584696520817&__tn__=%3C,,2026-02-25T15:52:09.839812,FALSE
Airtel,facebook,airtelrdc,Profile photo of Airtel RDC,https://www.facebook.com/airtelrdc?__tn__=%3C,,2026-02-25T15:52:09.848537,FALSE
Airtel,facebook,AirtelBusinessZM,Profile photo of Airtel Business Zambia,https://www.facebook.com/AirtelBusinessZM?__tn__=%3C,,2026-02-25T15:52:09.859716,FALSE
Airtel,facebook,100076080829976,Profile photo of Airtel Business,https://www.facebook.com/profile.php?id=100076080829976&__tn__=%3C,,2026-02-25T15:53:05.823455,FALSE
Airtel,facebook,airtelmoneyzm,Profile photo of Airtel Money Zambia,https://www.facebook.com/airtelmoneyzm?__tn__=%3C,,2026-02-25T15:52:09.879635,FALSE
Airtel,facebook,airtelrwanda,Profile photo of Airtel Rwanda,https://www.facebook.com/airtelrwanda?__tn__=%3C,,2026-02-25T15:52:09.890710,FALSE
Airtel,facebook,61588190400881,Profile photo of Airtel ,https://www.facebook.com/profile.php?id=61588190400881&__tn__=%3C,,2026-02-25T15:52:09.899444,FALSE
Airtel,facebook,61587457497046,Profile photo of Airtel,https://www.facebook.com/profile.php?id=61587457497046&__tn__=%3C,,2026-02-25T15:52:09.909300,FALSE
Airtel,facebook,61588312592814,Profile photo of airtel,https://www.facebook.com/profile.php?id=61588312592814&__tn__=%3C,,2026-02-25T15:52:09.919157,FALSE
Airtel,facebook,61588471372333,Profile photo of Airtel,https://www.facebook.com/profile.php?id=61588471372333&__tn__=%3C,,2026-02-25T15:52:09.928041,FALSE
Airtel,facebook,airtelniger,Profile photo of Airtel Niger,https://www.facebook.com/airtelniger?__tn__=%3C,,2026-02-25T15:52:09.942431,FALSE
Airtel,facebook,61587025362986,Profile photo of Airtel ,https://www.facebook.com/profile.php?id=61587025362986&__tn__=%3C,,2026-02-25T15:52:09.954656,FALSE
Airtel,facebook,airtelmoneyrdc,Profile photo of Airtel Money RDC,https://www.facebook.com/airtelmoneyrdc?__tn__=%3C,,2026-02-25T15:52:09.964329,FALSE
Airtel,facebook,61586284341505,Profile photo of Bharti Axa Airtel Group,https://www.facebook.com/profile.php?id=61586284341505&__tn__=%3C,,2026-02-25T15:52:36.956326,FALSE
Airtel,facebook,61572716827642,Profile photo of Shivam Bharti Airtel ,https://www.facebook.com/profile.php?id=61572716827642&__tn__=%3C,,2026-02-25T15:52:36.966199,FALSE
Airtel,facebook,airtelseychelles,Profile photo of Airtel Seychelles,https://www.facebook.com/airtelseychelles?__tn__=%3C,,2026-02-25T15:53:05.872770,FALSE
Airtel,facebook,AirtelCareersSriLanka,Profile photo of Airtel Careers Sri Lanka,https://www.facebook.com/AirtelCareersSriLanka?__tn__=%3C,,2026-02-25T15:52:36.985831,FALSE
Airtel,facebook,airtelsupport,Profile photo of Airtel Cares,https://www.facebook.com/airtelsupport?__tn__=%3C,,2026-02-25T15:52:36.995583,FALSE
Airtel,facebook,100079529080157,Profile photo of Airtel Bangladesh 4G+ 016,https://www.facebook.com/profile.php?id=100079529080157&__tn__=%3C,,2026-02-25T15:52:37.005280,FALSE
Airtel,facebook,100067234117089,Profile photo of Bharti Telecom,https://www.facebook.com/profile.php?id=100067234117089&__tn__=%3C,,2026-02-25T15:52:37.015220,FALSE
Airtel,facebook,100068258319789,Profile photo of Bharti Air Tel,https://www.facebook.com/profile.php?id=100068258319789&__tn__=%3C,,2026-02-25T15:52:37.024325,FALSE
Airtel,facebook,100077195958312,Profile photo of Air tel bharti,https://www.facebook.com/profile.php?id=100077195958312&__tn__=%3C,,2026-02-25T15:52:37.035669,FALSE
Airtel,facebook,100067625740032,Profile photo of superviser of Bharti air tel,https://www.facebook.com/profile.php?id=100067625740032&__tn__=%3C,,2026-02-25T15:52:37.047146,FALSE
Airtel,facebook,www.sewabhartishimla.org,Profile photo of Seva Bharti Shimla,https://www.facebook.com/www.sewabhartishimla.org?__tn__=%3C,,2026-02-25T15:52:37.062277,FALSE
Airtel,facebook,airtekindia,Profile photo of Airtek,https://www.facebook.com/airtekindia?__tn__=%3C,,2026-02-25T15:52:37.073479,FALSE
Airtel,facebook,61585194180749,Profile photo of Tanmoy Airtel broadband and cable Service ,https://www.facebook.com/profile.php?id=61585194180749&__tn__=%3C,,2026-02-25T15:52:37.083961,FALSE
Airtel,facebook,100063660381764,Mohd Danish,https://www.facebook.com/profile.php?id=100063660381764,,2026-02-25T15:52:37.097287,TRUE
Airtel,facebook,balvidyamandirlko,Profile photo of Bal Vidya Mandir,https://www.facebook.com/balvidyamandirlko?__tn__=%3C,,2026-02-25T15:52:37.103405,TRUE
Airtel,facebook,CentumLearningLimited,Profile photo of Centum Learning,https://www.facebook.com/CentumLearningLimited?__tn__=%3C,,2026-02-25T15:52:37.113713,TRUE
Airtel,facebook,madan.jewellers.ldh,Profile photo of Madan Jewellers,https://www.facebook.com/madan.jewellers.ldh?__tn__=%3C,,2026-02-25T15:52:37.123634,TRUE
Airtel,facebook,UDAANITI,Profile photo of UDAAN Pvt.ITI,https://www.facebook.com/UDAANITI?__tn__=%3C,,2026-02-25T15:52:37.134482,TRUE
Airtel,facebook,jaipurvirasatfoundation,Profile photo of Jaipur Virasat Foundation,https://www.facebook.com/jaipurvirasatfoundation?__tn__=%3C,,2026-02-25T15:52:37.143478,TRUE
Airtel,facebook,BhavaniCaterers,Profile photo of Bhavani Caterers,https://www.facebook.com/BhavaniCaterers?__tn__=%3C,,2026-02-25T15:52:37.153445,TRUE
Airtel,facebook,61577857568910,Profile photo of Airtel India,https://www.facebook.com/profile.php?id=61577857568910&__tn__=%3C,,2026-02-25T15:53:05.803511,FALSE
Airtel,facebook,61579213286324,Profile photo of Airtel India,https://www.facebook.com/profile.php?id=61579213286324&__tn__=%3C,,2026-02-25T15:53:05.814181,FALSE
Airtel,facebook,Airtelindiahaters,Profile photo of Airtel India Haters Club,https://www.facebook.com/Airtelindiahaters?__tn__=%3C,,2026-02-25T15:53:05.834409,FALSE
Airtel,facebook,airtelindiaDTH,Profile photo of Airtel DTH,https://www.facebook.com/airtelindiaDTH?__tn__=%3C,,2026-02-25T15:53:05.863676,FALSE
Airtel,facebook,61577963945515,Profile photo of Airtel Xstream Fiber Ghaziabad ,https://www.facebook.com/profile.php?id=61577963945515&__tn__=%3C,,2026-02-25T15:53:05.883742,FALSE
Airtel,facebook,100070316132876,Profile photo of Airtel bd India group Join,https://www.facebook.com/profile.php?id=100070316132876&__tn__=%3C,,2026-02-25T15:53:05.893219,FALSE
Airtel,facebook,61581089824536,Profile photo of Airtel Store Services ,https://www.facebook.com/profile.php?id=61581089824536&__tn__=%3C,,2026-02-25T15:53:05.904570,FALSE
Airtel,facebook,61587559077996,Profile photo of Airtel Broadband,https://www.facebook.com/profile.php?id=61587559077996&__tn__=%3C,,2026-02-25T15:53:05.915596,FALSE
Airtel,facebook,61578574513265,Profile photo of Airtel Broadband in Delhi NCR ,https://www.facebook.com/profile.php?id=61578574513265&__tn__=%3C,,2026-02-25T15:53:05.929102,FALSE
Airtel,facebook,61585693251410,Profile photo of Airtel MNP Ashok Nagar ,https://www.facebook.com/profile.php?id=61585693251410&__tn__=%3C,,2026-02-25T15:53:05.943371,FALSE
Airtel,facebook,61585927882257,Profile photo of Airtel wifi lucknow ,https://www.facebook.com/profile.php?id=61585927882257&__tn__=%3C,,2026-02-25T15:53:05.954030,FALSE
Airtel,facebook,61588070061207,Profile photo of airtel airfiber ,https://www.facebook.com/profile.php?id=61588070061207&__tn__=%3C,,2026-02-25T15:53:05.964163,FALSE
Airtel,facebook,61581391190931,Profile photo of Airtel Xstream Wifi  Raipur,https://www.facebook.com/profile.php?id=61581391190931&__tn__=%3C,,2026-02-25T15:53:05.973237,FALSE
Airtel,facebook,61578900882169,Profile photo of Airtel Xstream WiFi Connection Bhopal,https://www.facebook.com/profile.php?id=61578900882169&__tn__=%3C,,2026-02-25T15:53:06.002489,FALSE
Airtel,facebook,61586993935655,Profile photo of Airtel payment ,https://www.facebook.com/profile.php?id=61586993935655&__tn__=%3C,,2026-02-25T15:53:06.065837,FALSE
Airtel,facebook,61580832032859,Profile photo of Airtel WiFi,https://www.facebook.com/profile.php?id=61580832032859&__tn__=%3C,,2026-02-25T15:53:06.074389,FALSE
Airtel,facebook,61551652943372,Profile photo of Airtel Company,https://www.facebook.com/profile.php?id=61551652943372&__tn__=%3C,,2026-02-25T15:53:06.084433,FALSE
Airtel,facebook,61585437383658,Profile photo of Airtel Broadband Solan,https://www.facebook.com/profile.php?id=61585437383658&__tn__=%3C,,2026-02-25T15:53:06.092423,FALSE
Airtel,facebook,AirtelPaymentsBank,Profile photo of Airtel Payments Bank,https://www.facebook.com/AirtelPaymentsBank?__tn__=%3C,,2026-02-25T15:54:07.296101,FALSE
Airtel,facebook,61572792052982,Profile photo of Airtel fiber ,https://www.facebook.com/profile.php?id=61572792052982&__tn__=%3C,,2026-02-25T15:53:06.112555,FALSE
Airtel,facebook,61577689335813,Profile photo of Airtel bank ,https://www.facebook.com/profile.php?id=61577689335813&__tn__=%3C,,2026-02-25T15:53:38.389569,FALSE
Airtel,facebook,61588370916230,Profile photo of Airtel payment Bank,https://www.facebook.com/profile.php?id=61588370916230&__tn__=%3C,,2026-02-25T15:53:38.399094,FALSE
Airtel,facebook,61565436366919,Profile photo of Airtel bank open service,https://www.facebook.com/profile.php?id=61565436366919&__tn__=%3C,,2026-02-25T15:53:38.419253,FALSE
Airtel,facebook,61577234022364,Profile photo of Airtel payment Bank,https://www.facebook.com/profile.php?id=61577234022364&__tn__=%3C,,2026-02-25T15:53:38.428931,FALSE
Airtel,facebook,61585417002983,Profile photo of Airtel payment bank CSP Point  Naraingarh ,https://www.facebook.com/profile.php?id=61585417002983&__tn__=%3C,,2026-02-25T15:53:38.438499,FALSE
Airtel,facebook,61583658899362,Profile photo of Airtel payment Bank,https://www.facebook.com/profile.php?id=61583658899362&__tn__=%3C,,2026-02-25T15:53:38.448436,FALSE
Airtel,facebook,61580963249476,Profile photo of Airtel payment Bank,https://www.facebook.com/profile.php?id=61580963249476&__tn__=%3C,,2026-02-25T15:53:38.458870,FALSE
Airtel,facebook,61587544707261,Profile photo of Airtel payments Bank ,https://www.facebook.com/profile.php?id=61587544707261&__tn__=%3C,,2026-02-25T15:54:07.353872,FALSE
Airtel,facebook,61576057378822,Profile photo of Airtel payment bank ,https://www.facebook.com/profile.php?id=61576057378822&__tn__=%3C,,2026-02-25T15:53:38.477415,FALSE
Airtel,facebook,61587483420501,Profile photo of Airtel payments Bank videos ,https://www.facebook.com/profile.php?id=61587483420501&__tn__=%3C,,2026-02-25T15:54:07.324822,FALSE
Airtel,facebook,61575141001111,Profile photo of Airtel pement bank ,https://www.facebook.com/profile.php?id=61575141001111&__tn__=%3C,,2026-02-25T15:53:38.496389,FALSE
Airtel,facebook,61571060117250,Profile photo of airtel  payment bank,https://www.facebook.com/profile.php?id=61571060117250&__tn__=%3C,,2026-02-25T15:53:38.506241,FALSE
Airtel,facebook,61577216880532,Profile photo of Airtel payment Bank ,https://www.facebook.com/profile.php?id=61577216880532&__tn__=%3C,,2026-02-25T15:53:38.516184,FALSE
Airtel,facebook,61569359297568,Profile photo of Airtel payment bank related,https://www.facebook.com/profile.php?id=61569359297568&__tn__=%3C,,2026-02-25T15:53:38.524589,FALSE
Airtel,facebook,61579700085763,Profile photo of airtel pagemen bank,https://www.facebook.com/profile.php?id=61579700085763&__tn__=%3C,,2026-02-25T15:53:38.534730,FALSE
Airtel,facebook,61563375285251,Profile photo of Airtel payment Bank UdayNarayanpur ,https://www.facebook.com/profile.php?id=61563375285251&__tn__=%3C,,2026-02-25T15:53:38.544606,FALSE
Airtel,facebook,61566049815301,Profile photo of Airtel payment Bank,https://www.facebook.com/profile.php?id=61566049815301&__tn__=%3C,,2026-02-25T15:53:38.554841,FALSE
Airtel,facebook,61587481679463,Profile photo of Airtel Payment Bank Satara,https://www.facebook.com/profile.php?id=61587481679463&__tn__=%3C,,2026-02-25T15:53:38.566232,FALSE
Airtel,facebook,FINOPAYMENTSBANKSAHARSA,Profile photo of Airtel Payments Bank Distributor Saharsa (Kapildev Enterprises),https://www.facebook.com/FINOPAYMENTSBANKSAHARSA?__tn__=%3C,,2026-02-25T15:54:07.316031,FALSE
Airtel,facebook,61563364005567,Profile photo of Airtel payment Bank,https://www.facebook.com/profile.php?id=61563364005567&__tn__=%3C,,2026-02-25T15:53:38.586583,FALSE
Airtel,facebook,61573835322777,Profile photo of Airtel Payment Bank - Ramkhetari ,https://www.facebook.com/profile.php?id=61573835322777&__tn__=%3C,,2026-02-25T15:53:38.596673,FALSE
Airtel,facebook,61586085595115,Profile photo of Airtel payments Bank videos,https://www.facebook.com/profile.php?id=61586085595115&__tn__=%3C,,2026-02-25T15:54:07.305683,FALSE
Airtel,facebook,61581708760858,Profile photo of Airtel payments Bank se sambandhit ,https://www.facebook.com/profile.php?id=61581708760858&__tn__=%3C,,2026-02-25T15:54:07.335231,FALSE
Airtel,facebook,61555836014850,Profile photo of The Mobile Point  And Airtel Payments Bank ,https://www.facebook.com/profile.php?id=61555836014850&__tn__=%3C,,2026-02-25T15:54:07.343454,FALSE
Airtel,facebook,61585913272631,Profile photo of Kulgam Airtel Payments Bank BC ,https://www.facebook.com/profile.php?id=61585913272631&__tn__=%3C,,2026-02-25T15:54:07.373387,FALSE
Bank of Baroda,facebook,61584660372342,Profile photo of BOB BANK,https://www.facebook.com/profile.php?id=61584660372342&__tn__=%3C,,2026-02-25T15:55:08.685213,FALSE
Bank of Baroda,facebook,61585157663734,Profile photo of Bob bank ,https://www.facebook.com/profile.php?id=61585157663734&__tn__=%3C,,2026-02-25T15:55:08.693411,FALSE
Bank of Baroda,facebook,61580672225844,Profile photo of BOB bank,https://www.facebook.com/profile.php?id=61580672225844&__tn__=%3C,,2026-02-25T15:55:08.702894,FALSE
Bank of Baroda,facebook,61579729483517,Profile photo of BOB BANK ,https://www.facebook.com/profile.php?id=61579729483517&__tn__=%3C,,2026-02-25T15:55:08.712332,FALSE
Bank of Baroda,facebook,100093573378265,Profile photo of BOB BANK,https://www.facebook.com/profile.php?id=100093573378265&__tn__=%3C,,2026-02-25T15:55:08.721949,FALSE
Bank of Baroda,facebook,61577987875139,Profile photo of Bob bank,https://www.facebook.com/profile.php?id=61577987875139&__tn__=%3C,,2026-02-25T15:55:08.733009,FALSE
Bank of Baroda,facebook,61581338352674,Profile photo of BOB BANK,https://www.facebook.com/profile.php?id=61581338352674&__tn__=%3C,,2026-02-25T15:55:08.742815,FALSE
Bank of Baroda,facebook,61565459170870,Profile photo of Bob Bank,https://www.facebook.com/profile.php?id=61565459170870&__tn__=%3C,,2026-02-25T15:55:08.752406,FALSE
Bank of Baroda,facebook,bobbank100,Profile photo of BOB BANK,https://www.facebook.com/bobbank100?__tn__=%3C,,2026-02-25T15:55:08.760882,FALSE
Bank of Baroda,facebook,100063596244823,"Profile photo of BOB Bank BC.&E-Mitra,",https://www.facebook.com/profile.php?id=100063596244823&__tn__=%3C,,2026-02-25T15:55:08.769703,FALSE
Bank of Baroda,facebook,100066787501893,Profile photo of Bob Bank,https://www.facebook.com/profile.php?id=100066787501893&__tn__=%3C,,2026-02-25T15:55:08.780608,FALSE
Bank of Baroda,facebook,100071990056755,Profile photo of BobBank C,https://www.facebook.com/profile.php?id=100071990056755&__tn__=%3C,,2026-02-25T15:55:08.791338,FALSE
Bank of Baroda,facebook,100067909781527,Profile photo of BOB Bank Mitra,https://www.facebook.com/profile.php?id=100067909781527&__tn__=%3C,,2026-02-25T15:55:08.801138,FALSE
Bank of Baroda,facebook,61551703865154,Profile photo of bob bank loan,https://www.facebook.com/profile.php?id=61551703865154&__tn__=%3C,,2026-02-25T15:55:08.812554,FALSE
Bank of Baroda,facebook,100068596802244,Profile photo of Bank_csp,https://www.facebook.com/profile.php?id=100068596802244&__tn__=%3C,,2026-02-25T15:55:08.821361,FALSE
Bank of Baroda,facebook,100092355514947,Profile photo of Bank Bob,https://www.facebook.com/profile.php?id=100092355514947&__tn__=%3C,,2026-02-25T15:55:08.831879,FALSE
Bank of Baroda,facebook,100063592965863,Profile photo of Bob Bank's,https://www.facebook.com/profile.php?id=100063592965863&__tn__=%3C,,2026-02-25T15:55:08.840622,FALSE
